id,sku,name,type,gender,age,color,color_hex,powers,quantity,price,strikeout_price,tags,frame_shape,face_shape_recommendation,shade,image_urls,avg_rating,brand,material,style,description,product_url
LK-206919,VC S15433,Vincent Chase Online SUMMER POP Women Sunglasses Pink Polycarbonate Cat Eye,sunglasses,female,adult,pink,#ff0080,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,600.0,1500.0,single_vision|adult|female|under_1000|statement,cat-eye,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-s15433-c2-sunglasses_g_9693_17_01_2023.jpg,4.2,Vincent Chase Online,Metal,cat-eye,Vincent Chase Online SUMMER POP Sunglasses Full Rim Pink Pink Cat Eye Polycarbonate VC S15433 Women VC Sun Non-metal Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/vincent-chase-vc-s15433-c2-sunglasses.html?rd=n
LK-208176,JJ S15571,John Jacobs JJ Tints Unisex Sunglasses Brown Stainless Steel Square,sunglasses,unisex,adult,gold,#b8860b,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|warm,aviator,oval|square|heart|diamond,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/gold-brown-brown-gradient-full-rim-oval-john-jacobs-rich-acetate-jj-s15571-c2-sunglasses_g_1612_02_21_23.jpg,4.2,John Jacobs,Stainless Steel,aviator,John Jacobs JJ Tints Sunglasses Full Rim Gold Brown Square Stainless Steel JJ S15571 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s15571-c2-sunglasses.html?rd=n
LK-208160,JJ S15565,John Jacobs JJ Tints Women Sunglasses Grey Italian Acetate Square,sunglasses,female,adult,tortoise,#6a3e1f,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|female|above_3000|warm,square,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/tortoise-grey-gradient-full-rim-square-john-jacobs-rebranding-jj-s15565-c2-sunglasses_g_8251_28_04_2023.jpg,4.2,John Jacobs,Acetate,square,John Jacobs JJ Tints Sunglasses Full Rim Tortoise Grey Square Italian Acetate JJ S15565 Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s15565-c2-sunglasses.html?rd=n
LK-208307,JJ S15598,John Jacobs JJ Tints Unisex Sunglasses Pink Italian Acetate Rectangle,sunglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|dark|neutral,rectangular,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-s15598-c1-sunglasses_g_8362_16_may23.jpg,4.2,John Jacobs,Acetate,rectangular,John Jacobs JJ Tints Sunglasses Full Rim Black Pink Rectangle Italian Acetate JJ S15598 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s15598-c1-sunglasses.html?rd=n
LK-208166,JJ S15567,John Jacobs JJ Tints Unisex Sunglasses Green Italian Acetate Round,sunglasses,unisex,adult,brown,#b36b2e,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|warm,round,oval|square|heart|oblong,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/brown-green-full-rim-round-john-jacobs-rich-acetate-jj-s15567-c3-sunglasses_g_1682_02_21_23.jpg,4.2,John Jacobs,Acetate,round,John Jacobs JJ Tints Sunglasses Full Rim Brown Green Round Italian Acetate JJ S15567 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s15567-c3-sunglasses.html?rd=n
LK-208301,JJ S13028,John Jacobs JJ Tints Women Sunglasses Grey Stainless Steel Cat Eye,sunglasses,female,adult,blue,#99aec7,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,single_vision|adult|female|above_3000|cool,cat-eye,round|square|heart|oval,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-s13028-c3-sunglasses_g_8355_16_may23.jpg,4.2,John Jacobs,Stainless Steel,cat-eye,John Jacobs JJ Tints Sunglasses Full Rim Transparent Grey Cat Eye Stainless Steel JJ S13028 Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s13028-c3-sunglasses.html?rd=n
LK-208305,JJ S15596,John Jacobs JJ Tints Women Sunglasses Yellow Italian Acetate Cat Eye,sunglasses,female,adult,black,#000000,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,single_vision|adult|female|above_3000|dark|neutral,cat-eye,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-s15596-c1-sunglasses_g_8374_16_may23.jpg,4.2,John Jacobs,Acetate,cat-eye,John Jacobs JJ Tints Sunglasses Full Rim Black Yellow Cat Eye Italian Acetate JJ S15596 Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s15596-c1-sunglasses.html?rd=n
LK-208303,JJ S13313,John Jacobs JJ Tints Unisex Sunglasses Green Stainless Steel Square,sunglasses,unisex,adult,pink,#e9b2b2,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,4000.0,5000.0,classic|single_vision|adult|unisex|above_3000|statement,square,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/pink-transparent-green--full-rim-wayfarer-john-jacobs-jj-tints-jj-s13313-c4-sunglasses-basalt_csvfile-1699273020348-g_8398.jpg,4.2,John Jacobs,Stainless Steel,square,John Jacobs JJ Tints Sunglasses Full Rim Transparent Green Square Stainless Steel JJ S13313 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s13313-c4-sunglasses.html?rd=n
LK-208306,JJ S15597,John Jacobs Online JJ Tints Unisex Sunglasses Blue Italian Acetate Square,sunglasses,unisex,adult,tortoise,#b0723a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|blue-cut|computer|warm,square,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-s15597-c1-sunglasses_g_8386_16_may23.jpg,4.2,John Jacobs Online,Acetate,square,John Jacobs Online JJ Tints Sunglasses Full Rim Tortoise Blue Square Italian Acetate JJ S15597 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s15597-c1-sunglasses.html?rd=n
LK-151544,VC S14534,Vincent Chase Online URBAN RETRO Unisex Sunglasses Amber Polycarbonate Square,sunglasses,unisex,adult,yellow,#f0e68c,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,600.0,1500.0,classic|single_vision|adult|unisex|under_1000|statement|bold,rectangular,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/yellow-transparent--full-rim-wayfarer-vincent-chase--urban-retro-vc-s14534-c4-polarized-sunglasses_g_9214_01_04_2022.jpg,4.2,Vincent Chase Online,Metal,rectangular,Vincent Chase Online URBAN RETRO Sunglasses Full Rim Transparent Amber Square Polycarbonate VC S14534 Men Women NON- METAL SUN Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/vincent-chase-vc-s14534-c4-sunglasses.html?rd=n
LK-205221,VC S15126,Vincent Chase Online Pride Unisex Sunglasses Blue Acetate Round,sunglasses,unisex,adult,transparent,#f0f0f0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,600.0,1500.0,classic|single_vision|adult|unisex|under_1000|blue-cut|computer|light,geometric,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/transparent-blue-full-rim-round-vincent-chase-pride-vc-s15126-c1-polarized-sunglasses_g_0513_28_07_2022.jpg,4.2,Vincent Chase Online,Acetate,geometric,Vincent Chase Online Pride Sunglasses Full Rim Transparent Blue Round Acetate VC S15126 Men Women VC Sun Non-metal Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/vincent-chase-vc-s15126-c1-sunglasses.html?rd=n
LK-205557,VC S15212,Vincent Chase Polarized Style Cast (TR90) Unisex Sunglasses Grey TR90 Square,sunglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1000.0,1500.0,single_vision|adult|unisex|under_2000|polarized|dark|neutral,rectangular,oval|round|heart|oblong,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/black-full-rim-geometric-vincent-chase-mirage-vc-s15212-c4-polarized-sunglasses_g_8514_29_08_2022.jpg,4.2,Vincent Chase Polarized,TR90,rectangular,Vincent Chase Polarized Style Cast (TR90) Sunglasses Full Rim Black Grey Square TR90 VC S15212 Men Women VC Sun Non-metal Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/vincent-chase-vc-s15212-c4-sunglasses.html?rd=n
LK-205555,VC S15212,Vincent Chase Polarized Style Cast (TR90) Unisex Sunglasses Blue TR90 Square,sunglasses,unisex,adult,navy-blue,#1a1a4a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1000.0,1500.0,single_vision|adult|unisex|under_2000|polarized|blue-cut|computer|cool|dark,rectangular,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-full-rim-geometric-vincent-chase-mirage-vc-s15212-c2-polarized-sunglasses_g_8520_29_08_2022.jpg,4.2,Vincent Chase Polarized,TR90,rectangular,Vincent Chase Polarized Style Cast (TR90) Sunglasses Full Rim Blue Blue Square TR90 VC S15212 Men Women VC Sun Non-metal Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/vincent-chase-vc-s15212-c2-sunglasses.html?rd=n
LK-205623,OJ S15222,OJOS OJOS Women Sunglasses Amber Stainless Steel Geometric,sunglasses,female,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,800.0,2000.0,classic|single_vision|adult|female|under_1000|dark|neutral,geometric,oval|heart|square,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//o/i/black-transparent-orange-full-rim-geometric-ojos-oj-s15222-c3-sunglasses_g_8263_8_30_22.jpg,4.2,OJOS,Stainless Steel,geometric,OJOS OJOS Sunglasses Full Rim Black Amber Geometric Stainless Steel OJ S15222 Women Others Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/ojos21-oj-s15222-c3-sunglasses.html?rd=n
LK-205636,OJ S15229,OJOS OJOS Women Sunglasses Grey Stainless Steel Geometric,sunglasses,female,adult,gold,#d4af37,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,800.0,2000.0,minimalist|single_vision|adult|female|under_1000|lightweight|warm,geometric,oval|heart|round,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//o/i/gold-black-grey-rimless-geometric-ojos-oj-s15229-c1-sunglasses_g_8338_8_30_22.jpg,4.2,OJOS,Stainless Steel,geometric,OJOS OJOS Sunglasses Rimless Black Grey Geometric Stainless Steel OJ S15229 Women Others Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/ojos21-oj-s15229-c1-sunglasses.html?rd=n
LK-205565,VC S15215,Vincent Chase Polarized Style Cast (TR90) Unisex Sunglasses Blue TR90 Round,sunglasses,unisex,adult,navy-blue,#1a1a33,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1000.0,1500.0,single_vision|adult|unisex|under_2000|polarized|blue-cut|computer|cool|dark,round,oval|square|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/blue-full-rim-round-vincent-chase-mirage-vc-s15215-c2-polarized-sunglasses_g_8550_29_08_2022.jpg,4.2,Vincent Chase Polarized,TR90,round,Vincent Chase Polarized Style Cast (TR90) Sunglasses Full Rim Blue Blue Round TR90 VC S15215 Men Women VC Sun Non-metal Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/vincent-chase-vc-s15215-c2-sunglasses.html?rd=n
LK-205637,OJ S15229,OJOS OJOS Women Sunglasses Pink Stainless Steel Geometric,sunglasses,female,adult,pink,#e0b0b0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,800.0,2000.0,minimalist|single_vision|adult|female|under_1000|lightweight|statement,geometric,oval|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//o/i/gold-black-pink-rimless-geometric-ojos-oj-s15229-c2-sunglasses_g_8344_8_30_22.jpg,4.2,OJOS,Stainless Steel,geometric,OJOS OJOS Sunglasses Rimless Black Pink Geometric Stainless Steel OJ S15229 Women Others Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/ojos21-oj-s15229-c2-sunglasses.html?rd=n
LK-205625,OJ S15223,OJOS OJOS Unisex Sunglasses Blue Stainless Steel Geometric,sunglasses,unisex,adult,gold,#d4af37,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,800.0,2000.0,classic|single_vision|adult|unisex|under_1000|blue-cut|computer|warm,geometric,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//o/i/gold-transparent-blue-full-rim-geometric-ojos-oj-s15223-c2-sunglasses_g_8256_8_30_22.jpg,4.2,OJOS,Stainless Steel,geometric,OJOS OJOS Sunglasses Full Rim Gold Blue Geometric Stainless Steel OJ S15223 Men Women Others Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/ojos21-oj-s15223-c2-sunglasses.html?rd=n
LK-204825,VC S12593,Vincent Chase Polarized The Metal Edit Unisex Sunglasses Grey Stainless Steel Rectangle,sunglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1200.0,2000.0,single_vision|adult|unisex|under_2000|polarized|dark|neutral,aviator,oval|square|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/black-grey-gradient-full-rim-square-vincent-chase-polarized-vintage-vc-s12593-l1-sunglasses_g_3603_9_july.jpg,4.2,Vincent Chase Polarized,Stainless Steel,aviator,Vincent Chase Polarized The Metal Edit Sunglasses Full Rim Black Grey Rectangle Stainless Steel VC S12593 Men Women VC Sun Metal Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/vincent-chase-vc-s12593/p-l1-sunglasses.html?rd=n
LK-204847,VC S12917,Vincent Chase Polarized The Metal Edit Unisex Sunglasses Green Stainless Steel Geometric,sunglasses,unisex,adult,silver,#c0c0c0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1200.0,2000.0,single_vision|adult|unisex|under_2000|polarized|light|cool,round,oval|square|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/silver-black-grey-full-rim-geometric-vincent-chase-vintage-vc-s12917-l1-polarized-sunglasses_g_6070_17_11_2022.jpg,4.2,Vincent Chase Polarized,Stainless Steel,round,Vincent Chase Polarized The Metal Edit Sunglasses Full Rim Silver Green Geometric Stainless Steel VC S12917 Men Women VC Sun Metal Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/vincent-chase-vc-s12917-l1-sunglasses.html?rd=n
LK-151025,JJ S14450,John Jacobs JJ Tints Unisex Sunglasses Brown Italian Acetate Square,sunglasses,unisex,adult,brown,#8B4513,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|warm,geometric,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/Gold-Pink-Brown-Gold-Brown-Square-John-Jacobs-JJ-Tints-JJ-S14450-C3-Sunglasses_G_1076.jpg,4.2,John Jacobs,Acetate,geometric,John Jacobs JJ Tints Sunglasses Full Rim Gold Brown Square Italian Acetate JJ S14450 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s14450-c3-sunglasses.html?rd=n
LK-151017,JJ S14448,John Jacobs JJ Tints Unisex Sunglasses Green Stainless Steel Aviator,sunglasses,unisex,adult,gold,#d4af37,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,4000.0,5000.0,classic|single_vision|adult|unisex|above_3000|timeless|warm,rectangular,oval|round|heart|oblong,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/Gold-Black-Tortoise-Round-John-Jacobs-JJ-Tints-JJ-S14448-C1-Sunglasses_G_0983.jpg,4.2,John Jacobs,Stainless Steel,rectangular,John Jacobs JJ Tints Sunglasses Full Rim Black Green Aviator Stainless Steel JJ S14448 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s14448-c1-sunglasses.html?rd=n
LK-148414,JJ S12807S,John Jacobs JJ Tints Unisex Sunglasses Brown Stainless Steel Square,sunglasses,unisex,adult,gold,#d4af37,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|warm,geometric,oval|round|heart|square,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/Gold-Brown-Gradient-Full-Rim-Hexagonal-John-Jacobs-JJ-Tints-JJ-S12807S-C2-Sunglasses_john-jacobs-jj-s12807s-c2-sunglasses_g_437118_02_2022.jpg,4.2,John Jacobs,Stainless Steel,geometric,John Jacobs JJ Tints Sunglasses Full Rim Gold Brown Square Stainless Steel JJ S12807S Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s12807s-c2-sunglasses.html?rd=n
LK-148431,JJ S13089S,John Jacobs JJ Tints Unisex Sunglasses Green Italian Acetate Clubmaster,sunglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|dark|neutral,clubmaster,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/black-green-full-rim-clubmaster-john-jacobs-jj-tints-jj-s13089s-c2-sunglasses_g_8953_10_05_2023.jpg,4.2,John Jacobs,Acetate,clubmaster,John Jacobs JJ Tints Sunglasses Full Rim Black Green Clubmaster Italian Acetate JJ S13089S Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s13089s-c2-sunglasses.html?rd=n
LK-148435,JJ S13082S,John Jacobs JJ Tints Unisex Sunglasses Green Italian Acetate Square,sunglasses,unisex,adult,beige,#d9c79e,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|warm|light,rectangular,oval|round|heart|oblong,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/Gold-Transparent-Green-Full-Rim-Wayfarer-John-Jacobs-JJ-Tints-JJ-S13082S-C3-Sunglasses_john-jacobs-jj-s13082-c5-sunglasses_G_662118_02_2022.jpg,4.2,John Jacobs,Acetate,rectangular,John Jacobs JJ Tints Sunglasses Full Rim Transparent Green Square Italian Acetate JJ S13082S Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s13082-c5-sunglasses.html?rd=n
LK-147674,JJ S12797,John Jacobs JJ Tints Unisex Sunglasses Pink Stainless Steel Round,sunglasses,unisex,adult,silver,#c0c0c0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|light|cool,oval,square|heart|diamond|oblong,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/silver-brown-black-brown-solid-full-rim-round-john-jacobs-jj-tints-jj-s12797-c5-sunglasses_john-jacobs-jj-s12797-c5-sunglasses_g_4162_05_july23.jpg,4.2,John Jacobs,Stainless Steel,oval,John Jacobs JJ Tints Sunglasses Full Rim Silver Pink Round Stainless Steel JJ S12797 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s12797-c5-sunglasses.html?rd=n
LK-147604,JJ S13936,John Jacobs JJ Tints Unisex Sunglasses Grey Italian Acetate Geometric,sunglasses,unisex,adult,white,#f5f5f5,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|light,geometric,oval|round|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/White-Gold-Full-Rim-Hexagonal-John-Jacobs-JJ-Tints-JJ-S13936-C3-Sunglasses_john-jacobs-jj-s13936-c3-sunglaasseas_g_719618_02_2022.jpg,4.2,John Jacobs,Acetate,geometric,John Jacobs JJ Tints Sunglasses Full Rim White Grey Geometric Italian Acetate JJ S13936 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s13936-c3-sunglasses.html?rd=n
LK-147672,JJ S12961,John Jacobs JJ Tints Unisex Sunglasses Green Stainless Steel Square,sunglasses,unisex,adult,silver,#c0c0c0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,4000.0,5000.0,classic|single_vision|adult|unisex|above_3000|light|cool,square,oval|round|heart|oblong,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/silver-grey-green-gradient-full-rim-square-john-jacobs-jj-tints-jj-s12961-c4-sunglasses-portishead__dsc1063_22_04_2026.jpg,4.2,John Jacobs,Stainless Steel,square,John Jacobs JJ Tints Sunglasses Full Rim Silver Green Square Stainless Steel JJ S12961 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s12961-c4-sunglasses.html?rd=n
LK-147601,JJ S13935,John Jacobs JJ Tints Unisex Sunglasses Red Italian Acetate Round,sunglasses,unisex,adult,red,#800000,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,classic|single_vision|adult|unisex|above_3000|statement|bold,round,oval|square|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/Marron-Gold-Pink-Gradient-Full-Rim-Round-John-Jacobs-JJ-Tints-JJ-S13935-C4-Sunglasses_john-jacobs-jj-s13935-c4-sunglaasseas_sunglaasseas_g_1035_118_02_2022.jpg,4.2,John Jacobs,Acetate,round,John Jacobs JJ Tints Sunglasses Full Rim Red Red Round Italian Acetate JJ S13935 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s13935-c4-sunglasses.html?rd=n
LK-147603,JJ S13936,John Jacobs JJ Tints Unisex Sunglasses Pink Italian Acetate Hexagonal,sunglasses,unisex,adult,transparent,#e0e0e0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3000.0,4000.0,single_vision|adult|unisex|above_3000|light,geometric,oval|heart|square,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/Transparent-Multicolour-Gold-Full-Rim-Hexagonal-John-Jacobs-JJ-Tints-JJ-S13936-C2-Sunglasses_john-jacobs-jj-s13936-c2-sunglaasseas_g_721018_02_2022.jpg,4.2,John Jacobs,Acetate,geometric,John Jacobs JJ Tints Sunglasses Full Rim Transparent Pink Hexagonal Italian Acetate JJ S13936 Men Women JJ Tints Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/john-jacobs-jj-s13936-c2-sunglasses.html?rd=n
LK-148973,VC S14090,Vincent Chase Polarized URBAN RETRO Unisex Sunglasses Blue Polycarbonate Square,sunglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1000.0,1500.0,single_vision|adult|unisex|under_2000|polarized|blue-cut|computer|dark|neutral,round,oval|square|heart,tinted,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/Black-Blue-Gradient-Full-Rim-Wayfarer-Vincent-Chase-Polarized-AUTUMN-21-VC-S14090-C2-Polarized-Sunglasses_vincent-chase-vc-s14090-c2-c2-sunglasses_vincent-chase-vc-s14090-c2-c2-sunglasses_vincent-chase-vc-s14090-c2-c2-sunglasses_G_618918_02_2022.jpg,4.2,Vincent Chase Polarized,Metal,round,Vincent Chase Polarized URBAN RETRO Sunglasses Full Rim Black Blue Square Polycarbonate VC S14090 Men Women VC Sun Non-metal Goggles Glares Discounts Offers India Style Fashion Branded Men Stylish,https://www.lenskart.com/vincent-chase-vc-s14090-c2-c2-sunglasses.html?rd=n
